Order Date,Customer,Product,Qty,Sales Order,Planned Order,Production Order,Confirmed,Status,Delivery,Invoice,Billing Status,Amount
9/21/2003,"Oulu Toy Supplies, Inc.",Trucks and Buses,42,SO-c9f87c7c,PL-ba284d94,PO-f6519535,TRUE,Shipped,In Transit,INV-8e894799,Paid,4200
10/22/2003,"Dragon Souveniers, Ltd.",Trucks and Buses,32,SO-fa3f219f,PL-2b827711,PO-a7a54a59,TRUE,Shipped,In Transit,INV-2163cb49,Paid,3200
11/6/2003,"Stylish Desk Decors, Co.",Trucks and Buses,28,SO-009ce886,PL-8c681e9a,PO-1d902ec7,TRUE,Shipped,In Transit,INV-76bc06ca,Paid,2800
11/14/2003,"Iberia Gift Imports, Corp.",Trucks and Buses,24,SO-2fceef75,PL-4fe41710,PO-b6660e6c,TRUE,Shipped,In Transit,INV-0fe7a096,Paid,2400
11/25/2003,"Saveley & Henriot, Co.",Trucks and Buses,49,SO-997416bd,PL-7cc4155c,PO-c3a8847c,TRUE,Shipped,In Transit,INV-f81ec42a,Paid,4900
12/9/2003,Diecast Collectables,Trucks and Buses,46,SO-e1e2b888,PL-ebbaba58,PO-1428c530,TRUE,Shipped,In Transit,INV-13a93cde,Paid,4600
2/4/2004,Handji Gifts& Co,Trucks and Buses,28,SO-7b900a75,PL-18ec492d,PO-d22971f3,TRUE,Shipped,In Transit,INV-6f89d4d9,Paid,2800
3/11/2004,Mini Gifts Distributors Ltd.,Trucks and Buses,48,SO-49236aa6,PL-d544eba0,PO-34fd108a,TRUE,Shipped,In Transit,INV-1667d4a1,Paid,4800
5/5/2004,Euro Shopping Channel,Trucks and Buses,29,SO-6cd88dce,PL-12836ca5,PO-41c1823d,TRUE,Shipped,In Transit,INV-2d66485d,Paid,2900
6/15/2004,Handji Gifts& Co,Trucks and Buses,47,SO-07a33eda,PL-bc12dbf2,PO-a6a9c916,TRUE,Shipped,In Transit,INV-9c6a8042,Paid,4700
7/20/2004,Mini Gifts Distributors Ltd.,Trucks and Buses,43,SO-c5ea32a3,PL-7f33e953,PO-c28e0b63,TRUE,Shipped,In Transit,INV-b2a81086,Paid,4300
8/19/2004,Diecast Classics Inc.,Trucks and Buses,25,SO-4447fe04,PL-01b151da,PO-9d1fcd9b,TRUE,Shipped,In Transit,INV-a94d5aa7,Paid,2500
9/8/2004,Scandinavian Gift Ideas,Trucks and Buses,48,SO-110eb68e,PL-452337df,PO-b294d7ce,TRUE,Shipped,In Transit,INV-22d7956e,Paid,4800
10/13/2004,Marta's Replicas Co.,Trucks and Buses,24,SO-909a5039,PL-a72ae3e7,PO-1aefdcec,TRUE,Shipped,In Transit,INV-51ee0dc9,Paid,2400
10/22/2004,Canadian Gift Exchange Network,Trucks and Buses,42,SO-f31f9f31,PL-567fb8ff,PO-bb971ac8,TRUE,Shipped,In Transit,INV-beb6c843,Paid,4200
11/5/2004,Vitachrome Inc.,Trucks and Buses,31,SO-2bdaff87,PL-e7f216bb,PO-bb955bd8,TRUE,Shipped,In Transit,INV-26b3a64b,Paid,3100
11/19/2004,"Volvo Model Replicas, Co",Trucks and Buses,42,SO-e8c2708a,PL-036c17ac,PO-5a74f7c9,FALSE,On Hold,Not in Transit,INV-41dabd4d,Unpaid,4200
11/1/2004,"Corrida Auto Replicas, Ltd",Trucks and Buses,37,SO-4da0f2af,PL-2340283a,PO-d51099ed,TRUE,Shipped,In Transit,INV-955b5632,Paid,3700
12/10/2004,Euro Shopping Channel,Trucks and Buses,41,SO-2da7341c,PL-f04a0743,PO-4b012893,TRUE,Shipped,In Transit,INV-a0adf6c8,Paid,4100
1/23/2005,Mini Gifts Distributors Ltd.,Trucks and Buses,20,SO-a25534b3,PL-bb117760,PO-40fff035,TRUE,Shipped,In Transit,INV-c80339ff,Paid,2000
2/17/2005,Mini Gifts Distributors Ltd.,Trucks and Buses,20,SO-d87cf33a,PL-7b1b242f,PO-f2e7eb28,TRUE,Shipped,In Transit,INV-7eec9b29,Paid,2000
5/3/2005,Euro Shopping Channel,Trucks and Buses,70,SO-d1856595,PL-a0cd8d50,PO-16bdfde0,TRUE,Shipped,In Transit,INV-98a91a5d,Paid,7000
5/31/2005,La Rochelle Gifts,Trucks and Buses,49,SO-17b3c337,PL-61776104,PO-3f687726,TRUE,In Process,Not in Transit,INV-58092770,Unpaid,4900
3/3/2003,Cruz & Sons Co.,Motorcycles,35,SO-fe113630,PL-9c3d06df,PO-a22a8c4f,TRUE,Shipped,In Transit,INV-cceebd9f,Paid,2060.45
5/7/2003,Reims Collectables,Motorcycles,32,SO-cf8ee1e7,PL-87e97b15,PO-1737b0df,TRUE,Shipped,In Transit,INV-69a1ccb8,Paid,2460.16
7/2/2003,Mini Gifts Distributors Ltd.,Motorcycles,29,SO-785a5fe4,PL-3d8132c9,PO-e6e51efe,TRUE,Shipped,In Transit,INV-b20d74c4,Paid,1787.56
8/25/2003,Toys4GrownUps.com,Motorcycles,27,SO-d0b98c42,PL-ed143435,PO-2d605a4b,TRUE,Shipped,In Transit,INV-cf87006e,Paid,1645.65
10/10/2003,Corporate Gift Ideas Co.,Motorcycles,27,SO-dc6577cf,PL-be32d639,PO-61321d87,TRUE,Shipped,In Transit,INV-85510d71,Paid,2169.18
11/4/2003,"Anna's Decorations, Ltd",Motorcycles,38,SO-9bde7136,PL-c6e76490,PO-1751a32a,TRUE,Shipped,In Transit,INV-b9248ba8,Paid,2816.18
11/11/2003,Daedalus Designs Imports,Motorcycles,35,SO-3fa3cec7,PL-e06c12da,PO-286fea80,TRUE,Shipped,In Transit,INV-6e6d32a3,Paid,2521.05
11/19/2003,Euro Shopping Channel,Motorcycles,42,SO-b598c18b,PL-6eec6ed2,PO-6c962800,TRUE,Shipped,In Transit,INV-a5867172,Paid,3199.98
1/15/2004,Auto Canal Petit,Motorcycles,21,SO-3ed8cbc7,PL-3578ad26,PO-76c70c34,TRUE,Shipped,In Transit,INV-f194761e,Paid,1338.12
2/21/2004,Daedalus Designs Imports,Motorcycles,37,SO-debaf969,PL-414ece12,PO-dd3ce722,TRUE,Shipped,In Transit,INV-0bfc52c0,Paid,2972.58
4/5/2004,Vitachrome Inc.,Motorcycles,26,SO-710a2d32,PL-7ac6d599,PO-c7dd5b51,TRUE,Shipped,In Transit,INV-1447368e,Paid,2070.9
5/26/2004,Auto Canal Petit,Motorcycles,47,SO-fa28e8ff,PL-c96246a4,PO-df83033b,TRUE,Shipped,In Transit,INV-4ed0a22c,Paid,3092.6
6/30/2004,Gifts4AllAges.com,Motorcycles,37,SO-eaa1813a,PL-a531163a,PO-ce404e56,TRUE,Shipped,In Transit,INV-6875a51e,Paid,2408.7
8/2/2004,Online Mini Collectables,Motorcycles,46,SO-4e614e0b,PL-769cd786,PO-6a17e53f,TRUE,Shipped,In Transit,INV-edf64686,Paid,3472.54
8/27/2004,Marta's Replicas Co.,Motorcycles,38,SO-7d542656,PL-ecee543b,PO-f3915250,TRUE,Shipped,In Transit,INV-a76c1bfd,Paid,2263.28
9/30/2004,"Toys of Finland, Co.",Motorcycles,33,SO-de712ca2,PL-7f6acaf8,PO-e7a3755f,TRUE,Shipped,In Transit,INV-65184e04,Paid,2194.17
10/15/2004,Baane Mini Imports,Motorcycles,24,SO-5517c08f,PL-8b9ff4ca,PO-ab6554f7,TRUE,Shipped,In Transit,INV-0390b644,Paid,1346.4
11/3/2004,Microscale Inc.,Motorcycles,31,SO-961a53d7,PL-90f9c569,PO-d9a039f3,TRUE,Shipped,In Transit,INV-848fde67,Paid,2533.63
11/16/2004,Cruz & Sons Co.,Motorcycles,42,SO-ad52b936,PL-c3e96aee,PO-7d983373,TRUE,Shipped,In Transit,INV-fe19de81,Paid,3403.26
11/24/2004,Salzburg Collectables,Motorcycles,32,SO-521fb19e,PL-eabb51cc,PO-07cf2b2f,TRUE,Shipped,In Transit,INV-7417e967,Paid,3200
12/7/2004,Euro Shopping Channel,Motorcycles,41,SO-4f407169,PL-b02ab55e,PO-228b1c5c,TRUE,Shipped,In Transit,INV-7bf0bf56,Paid,2896.65
1/6/2005,Suominen Souveniers,Motorcycles,43,SO-a8bc9b98,PL-d86e4e72,PO-427f28a7,TRUE,Shipped,In Transit,INV-0dc5736c,Paid,2632.89
2/3/2005,La Rochelle Gifts,Motorcycles,20,SO-9c376378,PL-0a34a73a,PO-e5d7582d,TRUE,Shipped,In Transit,INV-0dbbd87c,Paid,2000
3/4/2005,Mini Gifts Distributors Ltd.,Motorcycles,35,SO-b2c4e416,PL-30068519,PO-5ad9ec17,TRUE,Shipped,In Transit,INV-603fda28,Paid,2279.55
4/8/2005,"UK Collectables, Ltd.",Motorcycles,27,SO-61b877d0,PL-ddc44511,PO-3e364cd6,TRUE,Shipped,In Transit,INV-29dd8d17,Paid,2150.55
3/18/2003,"AV Stores, Co.",Classic Cars,43,SO-ad4864f7,PL-541ded22,PO-ad4768b6,TRUE,Shipped,In Transit,INV-babe100a,Paid,3360.45
5/21/2003,Signal Gift Stores,Classic Cars,32,SO-276b1780,PL-acd14420,PO-a00eb427,TRUE,Shipped,In Transit,INV-645336d7,Paid,2326.4
9/11/2003,"Anna's Decorations, Ltd",Classic Cars,21,SO-660abf71,PL-da4ce6d9,PO-e50d2598,TRUE,Shipped,In Transit,INV-8373e1a4,Paid,1545.6
10/17/2003,Heintze Collectables,Classic Cars,20,SO-55279c7a,PL-dcfbb373,PO-a29755a5,TRUE,Shipped,In Transit,INV-bd2da85d,Paid,2000
11/5/2003,Gift Depot Inc.,Classic Cars,22,SO-42d26c58,PL-b1f979e3,PO-d11b3d44,TRUE,Shipped,In Transit,INV-6d816051,Paid,1639.22
11/12/2003,Mini Gifts Distributors Ltd.,Classic Cars,36,SO-0687fb15,PL-4120b2eb,PO-45c7b24c,TRUE,Shipped,In Transit,INV-e0314b48,Paid,2649.6
11/20/2003,Online Diecast Creations Co.,Classic Cars,46,SO-648945ef,PL-0f553e14,PO-866ba568,TRUE,Shipped,In Transit,INV-4b0384a1,Paid,3845.6
12/2/2003,Muscle Machine Inc,Classic Cars,47,SO-62c71de4,PL-19e8c9dd,PO-a43aa0a5,TRUE,Shipped,In Transit,INV-112a3aef,Paid,4527.04
1/16/2004,Euro Shopping Channel,Classic Cars,45,SO-f54ab98c,PL-d3fe111e,PO-641591b7,TRUE,Shipped,In Transit,INV-55cd9e81,Paid,3966.3
3/2/2004,"Saveley & Henriot, Co.",Classic Cars,47,SO-910b4274,PL-a44165e5,PO-7e722574,TRUE,Shipped,In Transit,INV-43bebcb4,Paid,4142.58
4/13/2004,Mini Caravy,Classic Cars,47,SO-a16643cf,PL-21bbfb46,PO-10d35f4d,TRUE,Shipped,In Transit,INV-fb532038,Paid,4441.5
7/7/2004,Muscle Machine Inc,Classic Cars,38,SO-298259ce,PL-03e60848,PO-e1ff12c1,TRUE,Shipped,In Transit,INV-343abfdb,Paid,3315.12
8/9/2004,Euro Shopping Channel,Classic Cars,49,SO-2c807bb2,PL-18f61611,PO-37969f74,TRUE,Shipped,In Transit,INV-06329992,Paid,3918.53
9/1/2004,Handji Gifts& Co,Classic Cars,35,SO-6b0ef38b,PL-49ef31ab,PO-57771cf2,TRUE,Shipped,In Transit,INV-9c8092d7,Paid,2830.45
10/6/2003,"UK Collectables, Ltd.",Classic Cars,49,SO-a38968eb,PL-3234a577,PO-6e2dffbf,TRUE,Shipped,In Transit,INV-9c36d47d,Paid,4900
10/16/2004,Euro Shopping Channel,Classic Cars,28,SO-8edf3d40,PL-2c32441b,PO-b3e7c7fb,TRUE,Shipped,In Transit,INV-a7281b6c,Paid,2620.8
11/4/2004,FunGiftIdeas.com,Classic Cars,30,SO-3c981825,PL-620856be,PO-3cf40f6d,TRUE,Shipped,In Transit,INV-dfcc3860,Paid,2181
11/17/2004,"AV Stores, Co.",Classic Cars,39,SO-c0263d14,PL-3d1a6b39,PO-6c19edb9,TRUE,Shipped,In Transit,INV-0ea1709e,Paid,3382.08
11/29/2004,Signal Gift Stores,Classic Cars,25,SO-1b136021,PL-cd18cd4d,PO-b1379571,TRUE,Shipped,In Transit,INV-07d68254,Paid,2500
1/19/2005,Mini Gifts Distributors Ltd.,Classic Cars,40,SO-bf3ac6cf,PL-6293182d,PO-95f9a60f,TRUE,Shipped,In Transit,INV-8eb2d461,Paid,4000
2/16/2005,Euro Shopping Channel,Classic Cars,36,SO-0f7345ec,PL-de711394,PO-e836e5b4,TRUE,Shipped,In Transit,INV-fe5644cc,Paid,1350
4/22/2005,The Sharp Gifts Warehouse,Classic Cars,76,SO-afc1dc53,PL-d7aebdb7,PO-7e107192,FALSE,On Hold,Not in Transit,INV-1d136a0c,Unpaid,7182
5/29/2005,Souveniers And Things Co.,Classic Cars,39,SO-7ed5dc6d,PL-23edd632,PO-83f0b828,TRUE,In Process,Not in Transit,INV-3a916531,Unpaid,3900
1/31/2003,Euro Shopping Channel,Classic Cars,44,SO-3e66b446,PL-11d0962c,PO-e2a5b898,TRUE,Shipped,In Transit,INV-def270a3,Paid,1742.4
4/1/2003,"La Corne D'abondance, Co.",Classic Cars,24,SO-bf8a90b2,PL-2dc4317e,PO-b8a244b0,TRUE,Shipped,In Transit,INV-425abd06,Paid,721.44
6/3/2003,Muscle Machine Inc,Classic Cars,39,SO-1907ab2e,PL-d3560acc,PO-72051376,TRUE,Shipped,In Transit,INV-b19c71c5,Paid,1489.41
8/1/2003,Suominen Souveniers,Classic Cars,21,SO-703af726,PL-3b2531a2,PO-fb7fa688,TRUE,Shipped,In Transit,INV-853250e8,Paid,891.03
9/21/2003,"Oulu Toy Supplies, Inc.",Classic Cars,30,SO-0768150a,PL-2c04abff,PO-d2819faf,TRUE,Shipped,In Transit,INV-92490115,Paid,1209.3
10/22/2003,"Dragon Souveniers, Ltd.",Classic Cars,27,SO-66061bc5,PL-ffbc2b7e,PO-b0c5a04c,TRUE,Shipped,In Transit,INV-0adbf0a5,Paid,859.14
11/6/2003,"Stylish Desk Decors, Co.",Classic Cars,37,SO-b7720a4f,PL-32a5588b,PO-9bb61e2d,TRUE,Shipped,In Transit,INV-6e8560ae,Paid,1151.44
11/14/2003,"Iberia Gift Imports, Corp.",Classic Cars,42,SO-3955d8ea,PL-68db5380,PO-32d97542,TRUE,Shipped,In Transit,INV-61d03d67,Paid,1336.44
11/25/2003,Mini Classics,Classic Cars,32,SO-02ac6011,PL-a45ce664,PO-11a361f8,TRUE,Shipped,In Transit,INV-c636fadd,Paid,905.28
12/9/2003,Diecast Collectables,Classic Cars,42,SO-88e2829f,PL-c8370d3d,PO-0ff0a84e,TRUE,Shipped,In Transit,INV-90fa2b9f,Paid,1247.4
2/10/2004,Signal Collectibles Ltd.,Classic Cars,21,SO-a080b2f2,PL-54b68dac,PO-407feeac,TRUE,Shipped,In Transit,INV-d6440124,Paid,846.51
3/11/2004,Mini Gifts Distributors Ltd.,Classic Cars,33,SO-6694c422,PL-0892abc5,PO-5a6258be,TRUE,Shipped,In Transit,INV-b14cf499,Paid,1085.04
5/5/2004,Euro Shopping Channel,Classic Cars,49,SO-93175129,PL-451f9628,PO-89be6ace,TRUE,Shipped,In Transit,INV-d037ef79,Paid,1767.43
6/15/2004,Handji Gifts& Co,Classic Cars,31,SO-14839575,PL-a5198e25,PO-eec0d90f,TRUE,Shipped,In Transit,INV-d6af14a4,Paid,1030.44
7/20/2004,Mini Gifts Distributors Ltd.,Classic Cars,38,SO-06cc6a27,PL-31ef3bd8,PO-02399e4f,TRUE,Shipped,In Transit,INV-8f167f7d,Paid,1585.36
8/19/2004,Diecast Classics Inc.,Classic Cars,20,SO-a4e15bf2,PL-8b6a6376,PO-ec208202,TRUE,Shipped,In Transit,INV-610023ed,Paid,813.2
9/8/2004,Land of Toys Inc.,Classic Cars,39,SO-21e398cc,PL-e516d422,PO-c61cf188,TRUE,Shipped,In Transit,INV-32c93c80,Paid,1172.34
10/13/2004,Marta's Replicas Co.,Classic Cars,48,SO-015f3e33,PL-e6150323,PO-2453abd6,TRUE,Shipped,In Transit,INV-70641b1d,Paid,1510.56
10/22/2004,Heintze Collectables,Classic Cars,39,SO-3f51b4fb,PL-8710990f,PO-1260ad03,TRUE,Shipped,In Transit,INV-7a4b1642,Paid,1448.07
11/5/2004,Vitachrome Inc.,Classic Cars,30,SO-b7c38a02,PL-727036d2,PO-bf3526ec,TRUE,Shipped,In Transit,INV-d5f9177a,Paid,3000
11/19/2004,Mini Gifts Distributors Ltd.,Classic Cars,33,SO-e5725314,PL-c8a06256,PO-0f49904f,TRUE,Shipped,In Transit,INV-c8936a81,Paid,1225.29
12/1/2004,Muscle Machine Inc,Classic Cars,36,SO-c61fed2c,PL-3cd15c27,PO-ee618159,TRUE,Shipped,In Transit,INV-077e4cc3,Paid,1336.68
12/10/2004,Euro Shopping Channel,Classic Cars,36,SO-31a43458,PL-f1b239fe,PO-519a5e74,TRUE,Shipped,In Transit,INV-e37371e1,Paid,2985.84
1/23/2005,Mini Gifts Distributors Ltd.,Classic Cars,45,SO-4ec7dd85,PL-dc47691c,PO-3dd84b91,TRUE,Shipped,In Transit,INV-65281e95,Paid,4500
2/22/2005,Euro Shopping Channel,Classic Cars,40,SO-45d14926,PL-538bfd0b,PO-66d0c28a,TRUE,Shipped,In Transit,INV-8e09dec8,Paid,4000
3/15/2005,Euro Shopping Channel,Classic Cars,46,SO-f5db8076,PL-b966cb27,PO-4b494e65,TRUE,Shipped,In Transit,INV-e19e35ff,Paid,1789.4
5/3/2005,Euro Shopping Channel,Classic Cars,30,SO-eaa5bbf9,PL-b6bf19c7,PO-1ac8764f,TRUE,Shipped,In Transit,INV-e9cbbda1,Paid,1082.1
5/31/2005,La Rochelle Gifts,Classic Cars,31,SO-e6061efc,PL-e664e24e,PO-bcad0645,TRUE,In Process,Not in Transit,INV-bbd6973e,Unpaid,1030.44
2/17/2003,Rovelli Gifts,Planes,49,SO-2419afd6,PL-f50d8d0f,PO-a5c9c7c7,TRUE,Shipped,In Transit,INV-9d8d2b89,Paid,3659.32
4/28/2003,Salzburg Collectables,Planes,41,SO-1efbed4c,PL-c2d5537a,PO-56520bf5,TRUE,Shipped,In Transit,INV-5ef937d5,Paid,2443.6
6/16/2003,Gift Ideas Corp.,Planes,35,SO-04ca228b,PL-3a659566,PO-0ecf53fe,TRUE,Shipped,In Transit,INV-4c91178f,Paid,2349.9
8/10/2003,Mini Creations Ltd.,Planes,27,SO-d11af9a5,PL-eb3a9a17,PO-e9d939c6,TRUE,Shipped,In Transit,INV-4c0c4b1d,Paid,1646.19
10/6/2003,"Toys of Finland, Co.",Planes,23,SO-f05666bc,PL-d8d6a72f,PO-6a90ce0f,TRUE,Shipped,In Transit,INV-93a6aeae,Paid,1670.26
10/23/2003,Scandinavian Gift Ideas,Planes,21,SO-4a099ef8,PL-72f6acec,PO-657aa924,TRUE,Cancelled,Not in Transit,INV-dae2201d,Unpaid,1467.48
11/8/2003,Alpha Cognac,Planes,34,SO-51070069,PL-8d94fe69,PO-cac47fcf,TRUE,Shipped,In Transit,INV-205da315,Paid,2748.56
11/14/2003,"Double Decker Gift Stores, Ltd",Planes,22,SO-7b477c98,PL-dd6d0cd4,PO-673b538b,TRUE,Shipped,In Transit,INV-d9c90f3b,Paid,1522.4
11/27/2003,Cruz & Sons Co.,Planes,48,SO-3407866e,PL-1dd1fb85,PO-88572776,TRUE,Shipped,In Transit,INV-de986b28,Paid,3255.36
1/9/2004,"Men 'R' US Retailers, Ltd.",Planes,43,SO-0fb26cee,PL-a8a34f1d,PO-8f07e58d,TRUE,Shipped,In Transit,INV-79bb3ef1,Paid,3535.03
2/19/2004,Collectable Mini Designs Co.,Planes,32,SO-b612b021,PL-eb434434,PO-17af072b,TRUE,Shipped,In Transit,INV-4fbd4422,Paid,2608.96
5/8/2004,Cambridge Collectables Co.,Planes,20,SO-2e3a54f5,PL-71c82a54,PO-5d8358b6,TRUE,Shipped,In Transit,INV-01a1a2cf,Paid,1356.4
6/24/2004,Euro Shopping Channel,Planes,24,SO-4c3ecab3,PL-4b1baf1e,PO-8229520e,TRUE,Cancelled,Not in Transit,INV-2ba8a668,Unpaid,1611.36
7/21/2004,Collectables For Less Inc.,Planes,40,SO-0b430c9f,PL-ee222ecc,PO-00932869,TRUE,Shipped,In Transit,INV-e8ac92d0,Paid,2603.2
8/21/2004,"Norway Gifts By Mail, Co.",Planes,30,SO-b6baa4b0,PL-c27bf04a,PO-c9923afc,TRUE,Shipped,In Transit,INV-fc695480,Paid,2219.7
9/15/2004,"Bavarian Collectables Imports, Co.",Planes,21,SO-b6b7cdf2,PL-cacce6b2,PO-d5b1f313,TRUE,Shipped,In Transit,INV-615cbc12,Paid,1496.25
10/14/2004,"Classic Gift Ideas, Inc",Planes,25,SO-c0b0cec4,PL-a9fbe737,PO-61ed6401,TRUE,Shipped,In Transit,INV-f122dab3,Paid,1884
11/1/2004,giftsbymail.co.uk,Planes,34,SO-2a724612,PL-c6e02414,PO-b1df3ce6,TRUE,Shipped,In Transit,INV-381199b5,Paid,2166.14
11/12/2004,Rovelli Gifts,Planes,48,SO-96e6bf94,PL-e4c36aa5,PO-df012c41,TRUE,Shipped,In Transit,INV-6a6581a2,Paid,2828.16
11/23/2004,"Tokyo Collectables, Ltd",Planes,55,SO-502f26b9,PL-7b597cee,PO-10a711bd,TRUE,Shipped,In Transit,INV-8fa1fbfe,Paid,5500
12/3/2004,"Stylish Desk Decors, Co.",Planes,25,SO-97d8a281,PL-73ce8fb4,PO-f6046b27,TRUE,Shipped,In Transit,INV-9dc3a4fe,Paid,1867
1/31/2005,"Oulu Toy Supplies, Inc.",Planes,38,SO-e0af4967,PL-ccfdb0f2,PO-882958a2,TRUE,Shipped,In Transit,INV-0f51db62,Paid,2676.72
3/1/2005,Euro Shopping Channel,Planes,39,SO-bb167b7e,PL-fdaa4c36,PO-f3ace395,TRUE,Resolved,Delivered,INV-2b429023,Paid,2182.44
3/30/2005,Reims Collectables,Planes,28,SO-938390c1,PL-78283364,PO-11048a7e,TRUE,Shipped,In Transit,INV-c7cab423,Paid,1611.4
4/1/2005,The Sharp Gifts Warehouse,Planes,24,SO-5d9525a7,PL-0d09d1f2,PO-b682be21,TRUE,Shipped,In Transit,INV-2b4db53a,Paid,1479.84
5/9/2005,"Australian Collectables, Ltd",Planes,21,SO-7e2e5e43,PL-db3abf81,PO-e4d39ec1,TRUE,Disputed,Not in Transit,INV-b64f0530,Unpaid,1424.22
3/18/2003,"AV Stores, Co.",Classic Cars,46,SO-62da48d3,PL-d8cd88fd,PO-997b0e20,TRUE,Shipped,In Transit,INV-7d0262f1,Paid,4600
5/21/2003,Signal Gift Stores,Classic Cars,25,SO-364d86b9,PL-5839826b,PO-63823269,TRUE,Shipped,In Transit,INV-a7ad9540,Paid,2348.75
9/11/2003,"Anna's Decorations, Ltd",Classic Cars,34,SO-d2ef6b33,PL-ccd9db05,PO-2ee89353,TRUE,Shipped,In Transit,INV-d0474de3,Paid,3400
10/17/2003,Heintze Collectables,Classic Cars,25,SO-2c1086ce,PL-ce99e5bb,PO-d6aa6ff4,TRUE,Shipped,In Transit,INV-d08a0d1f,Paid,2500
11/5/2003,Rovelli Gifts,Classic Cars,23,SO-48123812,PL-6d911d2b,PO-6d5308af,TRUE,Shipped,In Transit,INV-b7b8ac4c,Paid,2300
11/12/2003,Mini Gifts Distributors Ltd.,Classic Cars,20,SO-7446d1dc,PL-85dc0031,PO-4ff58a61,TRUE,Shipped,In Transit,INV-37b2db5c,Paid,2000
11/20/2003,Online Diecast Creations Co.,Classic Cars,23,SO-10c2e80c,PL-05c077db,PO-314b6e67,TRUE,Shipped,In Transit,INV-863322b4,Paid,2300
12/2/2003,Muscle Machine Inc,Classic Cars,42,SO-3bfb7e2f,PL-cd82c736,PO-6c5f10d3,TRUE,Shipped,In Transit,INV-d1c6af16,Paid,4200
1/22/2004,"Double Decker Gift Stores, Ltd",Classic Cars,27,SO-61c45e7f,PL-3430be3c,PO-8ab9c4b3,TRUE,Shipped,In Transit,INV-eaf3bed5,Paid,2700
3/2/2004,"Saveley & Henriot, Co.",Classic Cars,33,SO-89bb511e,PL-c754a0ae,PO-7fc9c407,TRUE,Shipped,In Transit,INV-f1e6d5bc,Paid,3300
4/13/2004,Mini Caravy,Classic Cars,28,SO-26ad247a,PL-c1f8db06,PO-8a6c072e,TRUE,Shipped,In Transit,INV-a32ea1c2,Paid,2762.2
7/7/2004,Muscle Machine Inc,Classic Cars,43,SO-3aa45367,PL-e361e590,PO-e0ffb105,TRUE,Shipped,In Transit,INV-5346b694,Paid,4300
8/9/2004,Euro Shopping Channel,Classic Cars,48,SO-5e308ffa,PL-32890902,PO-74635cfa,TRUE,Shipped,In Transit,INV-8e139e3d,Paid,4800
9/1/2004,Handji Gifts& Co,Classic Cars,48,SO-4b240dd8,PL-e1a23674,PO-9c821440,TRUE,Shipped,In Transit,INV-7bfb7205,Paid,4800
10/6/2003,"UK Collectables, Ltd.",Classic Cars,45,SO-5d053d35,PL-abfc39fe,PO-65d1db43,TRUE,Shipped,In Transit,INV-698e5dba,Paid,4500
10/16/2004,Euro Shopping Channel,Classic Cars,43,SO-6618bd18,PL-bcf89b8a,PO-35513713,TRUE,Shipped,In Transit,INV-29f1c8e5,Paid,4300
11/17/2004,"AV Stores, Co.",Classic Cars,44,SO-7d14dbe1,PL-90e391e2,PO-58a04635,TRUE,Shipped,In Transit,INV-9eb1970f,Paid,1859.44
11/29/2004,Signal Gift Stores,Classic Cars,24,SO-15052879,PL-c486ccf5,PO-9f76c7df,TRUE,Shipped,In Transit,INV-3d492864,Paid,2093.76
1/19/2005,Mini Gifts Distributors Ltd.,Classic Cars,31,SO-d46cade3,PL-34a3f995,PO-37657d38,TRUE,Shipped,In Transit,INV-8412c045,Paid,3100
2/16/2005,Euro Shopping Channel,Classic Cars,44,SO-725ff478,PL-f61c5493,PO-34f1b736,TRUE,Shipped,In Transit,INV-e6244758,Paid,1596.76
4/22/2005,The Sharp Gifts Warehouse,Classic Cars,59,SO-14911e1d,PL-4aece95f,PO-29d89564,FALSE,On Hold,Not in Transit,INV-dd04b118,Unpaid,5820.35
5/29/2005,Souveniers And Things Co.,Classic Cars,55,SO-bc83d061,PL-ff1b3a52,PO-0bee4001,TRUE,In Process,Not in Transit,INV-1dece888,Unpaid,5296.5
3/10/2003,Motor Mint Distributors Inc.,Classic Cars,29,SO-71326be9,PL-cab1ba18,PO-b1eb9cbb,TRUE,Shipped,In Transit,INV-6e2b7e9f,Paid,930.9
5/8/2003,Marseille Mini Autos,Classic Cars,39,SO-6ef09678,PL-93a5dac9,PO-3c10a244,TRUE,Shipped,In Transit,INV-d77d00e3,Paid,1207.44
7/2/2003,Mini Gifts Distributors Ltd.,Classic Cars,20,SO-09a76dac,PL-eb619920,PO-207be5c2,TRUE,Shipped,In Transit,INV-e22dc646,Paid,717.4
9/5/2003,Collectables For Less Inc.,Classic Cars,25,SO-6e67ed7c,PL-279fee91,PO-5e64644a,TRUE,Shipped,In Transit,INV-fbbe59dd,Paid,1066.75
10/11/2003,"Men 'R' US Retailers, Ltd.",Classic Cars,42,SO-38070b29,PL-038f8030,PO-d33925db,TRUE,Shipped,In Transit,INV-74ec4fe2,Paid,1554
11/5/2003,Quebec Home Shopping Network,Classic Cars,36,SO-158c76aa,PL-ea32767e,PO-854ea345,TRUE,Shipped,In Transit,INV-6c5e033b,Paid,1277.64
11/12/2003,Herkku Gifts,Classic Cars,37,SO-490ad302,PL-ae3f6862,PO-694f38a9,TRUE,Shipped,In Transit,INV-a571da9f,Paid,1578.79
11/20/2003,Online Diecast Creations Co.,Classic Cars,30,SO-0eaa5c13,PL-2fd5378e,PO-ef6bc3eb,TRUE,Shipped,In Transit,INV-90dc33b3,Paid,917.7
